vendor_id,name,type,address,city,state,zip_code,phone,email,contact_person,tax_id,is_pap_vendor,pap_program,contract_start_date,contract_end_date,is_active,fraud_flag,created_at
VEN10930,Smith-House Supplies,Pharmacy,70876 Eric Freeway Apt. 749,Robertston,CA,27394,+1-670-918-6131,contact@smith-housesupplies.com,Joshua Ramirez,54-4697033,True,,2022-05-03,2027-01-27,True,False,2025-07-22
VEN10931,"Johnson, Norris and Smith Supplies",Transportation,2337 Adam Drive,South Dominique,CA,91845,001-611-624-8641,"contact@johnson,norrisandsmithsupplies.com",Gregory Mills,13-3638988,True,Kaiser PAP,2025-06-23,2027-06-06,True,False,2024-01-25
VEN10932,"Monroe, Flores and Garrison Supplies",Lab,5911 Jose Views Suite 098,Baileyberg,NY,23973,+1-671-452-2740x369,"contact@monroe,floresandgarrisonsupplies.com",Tammy Higgins,64-8930868,False,,2025-10-20,2028-06-16,True,False,2026-04-20
VEN10933,Moody-Stephenson Medical,Medical Supply,6427 Andrew Bridge,Port Jamesland,NC,23491,920-846-8913x933,contact@moody-stephensonmedical.com,Nancy Chang,40-3945308,True,Kaiser PAP,2023-10-22,2028-06-10,True,False,2023-06-26
VEN10934,Frank Ltd Medical,Medical Supply,744 Valenzuela Greens Suite 380,Lake Dylan,CA,17318,(660)714-6795x4702,contact@frankltdmedical.com,Sarah Lopez,87-7019032,True,Kaiser PAP,2026-01-05,2027-03-10,True,False,2021-10-23
VEN10935,Ochoa-Matthews Pharmacy,Home Health,5523 Shelley Heights,Seanmouth,IL,81815,001-804-730-1837x312,contact@ochoa-matthewspharmacy.com,Reginald Lee,53-5702977,False,,2024-01-29,2028-05-05,True,False,2022-07-10
VEN10936,Gonzales-Miller Medical,Transportation,61567 Tracy Unions Suite 173,Hartmanville,PA,73636,455-931-3028x283,contact@gonzales-millermedical.com,Mr. Christopher Caldwell Jr.,21-3888325,True,Kaiser PAP,2023-08-25,2026-09-20,True,False,2024-06-23
VEN10937,Floyd-Porter Medical,Lab,91798 Campbell Bypass,Robertville,TX,43835,328.805.4642x0019,contact@floyd-portermedical.com,Katrina Dixon,53-4204802,False,Kaiser PAP,2021-08-20,2028-06-28,True,False,2023-12-14
VEN10938,Wallace Ltd Healthcare,DME Supplier,7726 Gibson Manor Apt. 162,West Joshua,MI,58205,910-464-2456,contact@wallaceltdhealthcare.com,Gregory Petersen,20-4044074,True,Kaiser PAP,2024-07-26,2028-05-05,True,False,2022-08-02
VEN10939,Barnett Group Supplies,Transportation,037 Brandi Manor,Williamsview,IL,88130,349-622-8497,contact@barnettgroupsupplies.com,Caroline White,65-2207437,True,Kaiser PAP,2023-01-18,2028-04-29,True,False,2025-03-01
VEN10940,Petersen-Shaw Pharmacy,Lab,9416 Brent Manors Suite 828,West Teresaport,NC,58390,4349671463,contact@petersen-shawpharmacy.com,Jeffrey Soto,72-7952692,True,Kaiser PAP,2026-03-16,2027-10-08,True,False,2025-10-13
VEN10941,Jordan Group Medical,Transportation,15961 Tracie Pines Suite 263,Marytown,PA,16541,613.243.7599,contact@jordangroupmedical.com,Rodney Bennett,69-8872812,True,Kaiser PAP,2022-02-27,2027-07-07,True,False,2022-01-18
VEN10942,"Dunn, Sexton and Young Supplies",Lab,11517 Christopher Garden Apt. 669,Rojasfort,MI,20247,328-431-6904x7900,"contact@dunn,sextonandyoungsupplies.com",Jeremy Reed,63-1233366,False,Kaiser PAP,2025-10-23,2027-08-07,True,False,2024-06-23
VEN10943,"Rivera, Gomez and Ballard Supplies",Home Health,185 Williams Inlet Apt. 932,North Matthew,NY,14761,430-497-0047,"contact@rivera,gomezandballardsupplies.com",Dustin Stark,21-8452193,True,,2024-03-23,2026-12-24,True,False,2021-08-18
VEN10944,"Gonzalez, Gilbert and Ray Medical",DME Supplier,9212 Stephens Ferry Apt. 786,East Taylormouth,NY,39186,730-663-2266x700,"contact@gonzalez,gilbertandraymedical.com",Rhonda Thomas,69-6259724,True,,2024-07-25,2026-08-08,True,False,2023-06-28
VEN10945,"Winters, Reed and Ramirez Pharmacy",Transportation,5970 Arnold Knoll,Lake Jessicaview,IL,90050,001-593-596-5227x432,"contact@winters,reedandramirezpharmacy.com",Reginald Short,42-6233635,False,Kaiser PAP,2025-01-14,2027-05-06,True,False,2024-12-31
VEN10946,"Quinn, Vargas and Woodard Healthcare",Pharmacy,85648 Megan Club,Baileyside,IL,25313,001-594-894-3188x3480,"contact@quinn,vargasandwoodardhealthcare.com",Carmen Wilson,90-7990805,True,Kaiser PAP,2024-01-30,2028-04-22,True,False,2021-11-05
VEN10947,Ward PLC Supplies,DME Supplier,84359 Michael Motorway,West Aprilhaven,NC,11308,218.324.5632x651,contact@wardplcsupplies.com,Stephen Brown,47-5336188,True,Kaiser PAP,2026-01-29,2026-11-29,True,False,2025-09-10
VEN10948,Chan Group Healthcare,Transportation,689 Mark Trafficway Apt. 596,Amymouth,NC,88492,351.926.6774x6320,contact@changrouphealthcare.com,Nathan Smith,32-6600306,True,Kaiser PAP,2023-12-07,2028-04-19,True,False,2022-05-31
VEN10949,Jordan-Pacheco Medical,Transportation,093 Reynolds Stravenue,Port Davidstad,IL,3811,813.971.0776,contact@jordan-pachecomedical.com,Nicholas Bird,65-8274207,True,Kaiser PAP,2025-05-17,2027-01-08,True,False,2025-08-15
VEN10950,Herman PLC Supplies,Transportation,02760 Maria Mountains Apt. 990,Richardsonborough,OH,12624,+1-946-831-6760x015,contact@hermanplcsupplies.com,Sheri Mckinney,64-2680747,True,Kaiser PAP,2022-03-01,2028-06-04,True,False,2023-06-08
VEN10951,"Nichols, Pena and Holloway Pharmacy",Transportation,3030 Amanda Motorway Suite 844,Port Scottview,OH,40183,773.492.9902x394,"contact@nichols,penaandhollowaypharmacy.com",Blake Green,61-4638936,True,Kaiser PAP,2025-06-24,2027-11-27,True,False,2025-04-11
VEN10952,Perry-Hill Pharmacy,Pharmacy,016 Timothy Haven,Davidton,MI,658,593.803.9265x028,contact@perry-hillpharmacy.com,Jessica Smith,29-8469389,False,,2022-12-22,2027-02-25,True,False,2025-12-04
VEN10953,Hutchinson-Taylor Pharmacy,Medical Supply,618 Wyatt Highway Apt. 978,East Jessicaville,OH,51340,621.935.2840,contact@hutchinson-taylorpharmacy.com,Kristina Grimes,33-8034658,True,Kaiser PAP,2021-11-26,2027-03-07,True,False,2024-10-07
VEN10954,Parsons-Barnett Pharmacy,Transportation,166 Martin Camp,Mariaton,GA,10184,512-923-2784x82180,contact@parsons-barnettpharmacy.com,Samantha Bruce,38-3361716,True,,2022-12-15,2027-10-09,True,False,2022-05-25
VEN10955,"Garrett, Reynolds and Johnson Healthcare",Lab,85965 Edward Brooks,Reedland,NC,54087,(665)492-5526x226,"contact@garrett,reynoldsandjohnsonhealthcare.com",Adrian Foley,71-9610033,False,,2022-09-08,2027-07-25,True,False,2023-03-04
VEN10956,Garza-Weiss Medical,Lab,6644 Jacqueline Lodge,Port Gregoryburgh,IL,98126,(423)909-2570x56950,contact@garza-weissmedical.com,Thomas Reed DVM,35-1103417,True,Kaiser PAP,2023-08-04,2027-09-08,True,False,2023-08-29
VEN10957,White-Burke Medical,Lab,1883 Hoffman Loop,North Martin,MI,78875,+1-290-556-7529,contact@white-burkemedical.com,Christine Day,95-9496730,True,Kaiser PAP,2024-03-20,2028-06-18,True,False,2023-02-06
VEN10958,Bates Inc Pharmacy,Pharmacy,3036 Crystal Track,North Emilyhaven,PA,27795,503-780-2528x130,contact@batesincpharmacy.com,Garrett Bates,40-9172232,True,,2021-12-09,2027-12-28,True,False,2021-07-05
VEN10959,Martinez Group Supplies,DME Supplier,04615 Nielsen Springs,Bradleyland,GA,86395,(265)769-7159x45539,contact@martinezgroupsupplies.com,Jamie Castro,51-3326379,False,Kaiser PAP,2025-10-05,2026-11-07,True,False,2024-04-24
VEN10960,"Barber, Jones and Kelly Medical",Medical Supply,08358 Allison Road,Port Stanleyview,IL,30819,001-838-364-1495x178,"contact@barber,jonesandkellymedical.com",Katelyn Kane,51-6486830,False,,2026-04-23,2028-04-18,True,False,2021-12-15
VEN10961,"Padilla, Thomas and Blake Medical",Medical Supply,0874 White Heights Suite 259,Dalemouth,FL,45742,+1-509-393-8561x21955,"contact@padilla,thomasandblakemedical.com",Dennis Page,54-2378370,True,Kaiser PAP,2024-12-16,2027-12-21,True,False,2023-08-29
VEN10962,Wilson-Roberts Pharmacy,Home Health,72802 Curtis Station,Josephview,IL,72477,383.508.7848x5744,contact@wilson-robertspharmacy.com,Melinda Roberts,14-4405832,True,Kaiser PAP,2026-03-21,2028-02-08,True,False,2024-07-18
VEN10963,Jones PLC Medical,Lab,5343 Tate Lodge,West Melissaborough,NC,9183,222-974-5198,contact@jonesplcmedical.com,Meghan Avery,76-8484652,True,Kaiser PAP,2023-06-12,2027-10-29,True,False,2024-05-14
VEN10964,"Conley, Austin and Hill Healthcare",Transportation,829 Noble Village Apt. 820,North Michaela,CA,47356,001-577-710-3455x624,"contact@conley,austinandhillhealthcare.com",Dr. Maurice Moore,55-2229755,True,Kaiser PAP,2021-12-13,2026-12-26,True,False,2024-07-27
VEN10965,"Gonzalez, Griffin and Anderson Supplies",Pharmacy,00441 Sandoval Highway Suite 670,Nunezhaven,FL,94302,377.846.6614,"contact@gonzalez,griffinandandersonsupplies.com",Aaron Burton,75-8335021,True,,2022-11-14,2028-06-27,True,False,2021-12-22
VEN10966,"Serrano, Mitchell and Gaines Medical",Transportation,83268 Shelton Crest Suite 303,Amyside,MI,62148,562-248-5597x94213,"contact@serrano,mitchellandgainesmedical.com",Sonya Fitzgerald,11-2036339,True,Kaiser PAP,2023-11-14,2027-06-25,True,False,2023-06-05
VEN10967,Carey Group Supplies,Transportation,377 Johnson Extension,North Christopherfurt,GA,55018,(458)838-3666x0317,contact@careygroupsupplies.com,Dr. William Wilson,16-8881868,False,,2024-12-23,2027-12-03,True,False,2024-07-06
VEN10968,"White, Bond and Gordon Pharmacy",Medical Supply,4883 Scott Springs Suite 884,Stewartfurt,FL,22218,(678)748-0530x963,"contact@white,bondandgordonpharmacy.com",Michael Yang,68-3876211,True,Kaiser PAP,2023-07-01,2026-10-10,True,False,2021-09-09
VEN10969,Ayers Group Medical,Home Health,44773 Debbie Ridges Suite 638,Lake Ryan,GA,37683,728-695-6200x608,contact@ayersgroupmedical.com,Jorge Mitchell,34-2439236,True,Kaiser PAP,2021-07-26,2027-09-06,True,False,2022-10-17
VEN10970,Harris Inc Supplies,Lab,40768 Andrew Islands,Romanborough,MI,26243,001-731-772-0055x4114,contact@harrisincsupplies.com,Tom Chase,43-6734660,False,,2025-01-21,2026-11-25,True,False,2023-06-22
VEN10971,Li and Sons Supplies,Pharmacy,156 Michael Center,Davisland,FL,27359,625.277.3312x2003,contact@liandsonssupplies.com,Christopher Torres,78-5075692,True,Kaiser PAP,2025-10-02,2028-02-19,True,False,2023-06-28
VEN10972,"Rice, Johnson and Robertson Pharmacy",Medical Supply,00039 Joseph Drive Apt. 463,New April,PA,82547,805.706.2214x86477,"contact@rice,johnsonandrobertsonpharmacy.com",Gina Cortez,67-2861489,True,Kaiser PAP,2022-09-11,2026-07-13,True,False,2022-11-04
VEN10973,"Bowman, Riley and Wilson Healthcare",Transportation,674 Green Plains,East Michael,OH,96572,245-312-4646,"contact@bowman,rileyandwilsonhealthcare.com",Carol Briggs,47-6347582,True,Kaiser PAP,2022-11-14,2026-08-14,True,False,2022-04-10
VEN10974,Thompson and Sons Supplies,Transportation,996 Dawn Park,Seanfurt,OH,67879,001-719-690-7302x19142,contact@thompsonandsonssupplies.com,Roy Benton,32-3066414,False,,2022-01-13,2026-08-13,True,False,2023-07-03
VEN10975,Rodriguez-Haynes Medical,Pharmacy,1255 Hill Ferry Apt. 860,Richardville,PA,32274,(268)664-4110,contact@rodriguez-haynesmedical.com,Kelly Adams,40-9879852,True,Kaiser PAP,2021-10-08,2027-10-10,True,False,2023-09-15
VEN10976,"Cummings, White and Berry Pharmacy",Pharmacy,929 Dustin Inlet,Lake Dylanland,FL,18432,421.734.3216,"contact@cummings,whiteandberrypharmacy.com",Kenneth Wilson,25-4344479,True,Kaiser PAP,2024-11-15,2027-12-17,True,False,2026-03-03
VEN10977,Mcbride and Sons Pharmacy,Transportation,7235 Hart Gateway,Port David,CA,4284,794-947-3370,contact@mcbrideandsonspharmacy.com,Jorge Campos,34-9242387,False,,2025-05-21,2027-08-01,True,False,2023-10-30
VEN10978,Miller-Rivera Medical,Transportation,194 Scott Manor Suite 043,New Nathan,CA,33182,958.652.1552x15277,contact@miller-riveramedical.com,Kristin Adkins,79-3775014,True,Kaiser PAP,2021-12-11,2027-03-25,True,False,2024-09-14
VEN10979,"Holt, Davis and Parker Pharmacy",Pharmacy,2113 Teresa Ville Suite 939,Dylanland,OH,85420,267-877-5434x75827,"contact@holt,davisandparkerpharmacy.com",Brittany Davis,50-6930100,False,Kaiser PAP,2024-04-28,2027-11-05,True,False,2022-08-17
VEN10980,Shepherd-Miller Pharmacy,Transportation,13012 Lopez Port Apt. 708,Blackburntown,MI,23203,462-843-9084,contact@shepherd-millerpharmacy.com,Jeffrey Hardin,12-5348570,False,,2021-11-23,2027-08-01,True,False,2026-02-16
VEN10981,"Lambert, Ruiz and Delgado Pharmacy",DME Supplier,2712 Denise Lakes Apt. 625,Wayneview,NC,52178,617.521.0130,"contact@lambert,ruizanddelgadopharmacy.com",Daniel Bender,74-2287415,False,,2025-01-12,2028-03-01,True,False,2025-05-06
VEN10982,"Le, Wright and Clay Supplies",Home Health,3332 Thomas Views,Lake Michaelborough,GA,79555,264-336-9138x563,"contact@le,wrightandclaysupplies.com",Leslie Stewart,96-4512076,True,Kaiser PAP,2024-12-07,2027-01-01,True,False,2024-05-21
VEN10983,"Webb, Holmes and Carroll Supplies",Home Health,02805 Nicole Place,Smithview,GA,51943,(556)821-0011,"contact@webb,holmesandcarrollsupplies.com",Alicia Mcdaniel,67-2492912,True,Kaiser PAP,2026-01-19,2027-06-17,True,False,2025-03-31
VEN10984,"Hudson, Olsen and Thomas Supplies",Home Health,43611 Manning Causeway,West Edward,OH,24636,267-210-1092x495,"contact@hudson,olsenandthomassupplies.com",Rebecca Daugherty,50-9685616,True,Kaiser PAP,2023-05-04,2028-02-10,True,False,2023-11-28
VEN10985,Brown Inc Healthcare,Medical Supply,2633 Torres Tunnel Apt. 993,North Scotttown,NC,57494,+1-375-965-2088x132,contact@browninchealthcare.com,Jacqueline Jennings,17-2870032,True,Kaiser PAP,2025-10-14,2028-04-13,True,False,2025-01-22
VEN10986,Perkins Group Medical,Home Health,17033 Schmitt Mountain Suite 972,Allisonberg,CA,73877,001-992-294-4543,contact@perkinsgroupmedical.com,Kenneth Grimes,26-1800761,True,Kaiser PAP,2025-12-25,2028-01-14,True,False,2025-12-16
VEN10987,"Sexton, Howard and Mendez Medical",Pharmacy,969 Brenda Garden Suite 653,Port Travisfurt,GA,47608,893-235-2968,"contact@sexton,howardandmendezmedical.com",Paul Kelly,57-9688276,False,Kaiser PAP,2021-11-06,2026-11-08,True,False,2026-06-26
VEN10988,Smith Group Pharmacy,Medical Supply,37061 Gray Knoll,New Juliefort,OH,70187,637-683-8860x86499,contact@smithgrouppharmacy.com,Monica Brady,56-4882783,True,,2025-02-22,2027-06-08,True,False,2022-03-24
VEN10989,Moore PLC Supplies,DME Supplier,1178 Holly Knolls Apt. 228,Martinezmouth,NC,55455,001-421-740-9949,contact@mooreplcsupplies.com,Rachel Short,86-7909378,True,,2026-03-30,2027-01-14,True,False,2021-10-18
VEN10990,Anderson LLC Medical,Home Health,3942 Herrera Divide Suite 608,East Karina,TX,92985,001-427-592-8738x19163,contact@andersonllcmedical.com,Joseph Stephens,95-7973187,True,Kaiser PAP,2025-04-06,2027-02-27,True,False,2025-12-07
VEN10991,"Kim, Snyder and White Supplies",Lab,8010 White Mount Suite 651,Erinberg,MI,71377,001-643-219-0233x64603,"contact@kim,snyderandwhitesupplies.com",Kurt Hill,37-3608990,False,,2022-12-29,2028-04-15,True,False,2022-09-05
VEN10992,"Bell, Burke and Good Pharmacy",Pharmacy,54921 Nancy Ridge Apt. 669,New Anthonymouth,MI,60174,263-942-6373,"contact@bell,burkeandgoodpharmacy.com",Jonathan Blackburn,59-7442114,True,,2023-04-01,2026-12-08,True,False,2025-08-07
VEN10993,Morris Ltd Supplies,Pharmacy,29181 Valdez Estate Apt. 507,Camposland,TX,26228,426-521-5452x43866,contact@morrisltdsupplies.com,Sharon Rivera,55-5327875,True,,2024-10-20,2026-08-28,True,False,2022-11-20
VEN10994,Perez-Moran Supplies,Transportation,5167 Richard Dale,Lake Meganburgh,GA,78620,254-505-5350,contact@perez-moransupplies.com,Joseph Jones,69-5944116,True,Kaiser PAP,2022-02-03,2027-12-31,True,False,2022-04-11
VEN10995,Flores-Ramos Healthcare,Transportation,870 Pamela Lane,Port Catherine,FL,89329,479.255.7986x871,contact@flores-ramoshealthcare.com,Jill Freeman,66-1482437,False,Kaiser PAP,2025-01-09,2026-07-09,True,False,2023-12-12
VEN10996,Hogan-Boyle Healthcare,Medical Supply,69396 Rodriguez Centers Apt. 019,Lake Jessica,IL,41956,(880)519-7365,contact@hogan-boylehealthcare.com,Andrea Duncan MD,79-5340326,False,Kaiser PAP,2022-04-04,2027-02-13,True,False,2021-08-07
VEN10997,"Decker, Leon and Harrison Pharmacy",Medical Supply,4753 Amy Path Apt. 388,Lake Casey,GA,33575,+1-931-587-3384x4247,"contact@decker,leonandharrisonpharmacy.com",Samuel Giles,41-1069332,False,Kaiser PAP,2023-04-25,2026-07-28,True,False,2022-06-07
VEN10998,"Maynard, Mercer and Caldwell Supplies",Transportation,4965 Snow Mountain,Edwardsport,PA,90644,671.606.2300x394,"contact@maynard,mercerandcaldwellsupplies.com",Natasha Price,84-5917034,True,,2023-07-30,2027-07-06,True,False,2025-04-02
VEN10999,Jones LLC Pharmacy,Lab,32881 Schroeder Shoal Apt. 902,New Brandiborough,FL,97146,709.743.3997,contact@jonesllcpharmacy.com,Bridget Robertson,10-8792245,True,Kaiser PAP,2023-03-21,2026-07-30,True,False,2022-09-29
VEN11000,Mathis-Hill Pharmacy,Transportation,564 Brian Overpass Suite 412,South Kylieside,GA,96812,667.786.9057,contact@mathis-hillpharmacy.com,Barbara Smith,91-2151860,True,Kaiser PAP,2024-02-24,2027-02-14,True,False,2025-02-03
VEN11001,Carney and Sons Healthcare,Medical Supply,903 Russell Shore,New Maryfort,NY,29946,808-424-4171,contact@carneyandsonshealthcare.com,Lauren Williams,55-2612738,True,Kaiser PAP,2021-12-01,2027-12-17,True,False,2023-04-02
VEN11002,"Lewis, May and Martinez Pharmacy",Home Health,64497 Ward Glens,Christensenburgh,IL,80503,+1-408-623-8358x7681,"contact@lewis,mayandmartinezpharmacy.com",Mrs. Nicole Turner,95-2387324,True,,2023-12-13,2027-01-07,True,False,2024-08-21
VEN11003,Kent-Richardson Medical,Pharmacy,0944 Lynch View,Port Brenda,NC,84810,553.948.5685x9650,contact@kent-richardsonmedical.com,Kevin Sampson,74-1302136,False,,2022-11-01,2027-04-20,True,False,2024-05-21
VEN11004,"Gregory, Neal and Washington Medical",Home Health,3055 Nixon Island Suite 155,Andreahaven,OH,58449,(708)677-0154,"contact@gregory,nealandwashingtonmedical.com",Carla Bryant,93-9593386,True,Kaiser PAP,2026-05-11,2027-01-10,True,False,2022-05-13
VEN11005,Caldwell PLC Supplies,DME Supplier,991 Parker Creek Apt. 517,West Eric,PA,6877,814-934-0063x900,contact@caldwellplcsupplies.com,Patrick Flowers,37-5581827,True,Kaiser PAP,2025-05-24,2028-02-29,True,False,2022-07-17
VEN11006,Briggs Group Medical,Home Health,33579 Kevin Squares,North Monicachester,NY,45922,+1-662-768-9649x2662,contact@briggsgroupmedical.com,Kristina Holland,21-5935129,True,Kaiser PAP,2024-10-02,2027-01-05,True,False,2022-01-13
VEN11007,Ramirez-Jones Medical,Transportation,733 Zimmerman Pike,North Gabriel,GA,64244,815-330-5812x60874,contact@ramirez-jonesmedical.com,Carrie Monroe,52-4216386,True,Kaiser PAP,2023-04-16,2027-06-09,True,False,2023-07-09
VEN11008,"Taylor, Roberts and Oliver Healthcare",DME Supplier,71771 Amanda Drive Suite 049,Angelaberg,NY,97757,651-992-2971x26335,"contact@taylor,robertsandoliverhealthcare.com",Kathryn Brown,15-7899899,True,,2024-12-03,2027-09-27,True,False,2021-08-10
VEN11009,Shepherd-Krueger Pharmacy,Pharmacy,74248 Latasha Causeway,Smithton,MI,80607,951-474-4324,contact@shepherd-kruegerpharmacy.com,Tyler Gonzalez,19-7772440,True,Kaiser PAP,2025-05-03,2027-10-27,True,False,2024-08-18
VEN11010,Holloway LLC Supplies,Lab,77157 Victoria Manors,Markchester,CA,26201,+1-384-969-7077x823,contact@hollowayllcsupplies.com,Jeanette Hardy,66-5820564,False,Kaiser PAP,2024-09-24,2026-07-22,True,False,2025-04-17
VEN11011,Vasquez LLC Supplies,Medical Supply,63804 Richard Roads,Coleberg,PA,83654,709-626-1252x84931,contact@vasquezllcsupplies.com,Rebecca Martinez,89-8191538,True,Kaiser PAP,2024-05-04,2028-01-11,True,False,2022-11-24
VEN11012,Brown-Hull Supplies,Pharmacy,5453 Melanie Court Suite 089,East Priscilla,FL,17254,903.931.7251,contact@brown-hullsupplies.com,Philip Anderson,28-3185813,True,Kaiser PAP,2022-07-27,2027-10-03,True,False,2023-06-23
VEN11013,Munoz-Caldwell Healthcare,Medical Supply,20049 Baker Bridge,Clarkport,CA,63758,(236)245-6071,contact@munoz-caldwellhealthcare.com,Mary Hobbs DDS,63-2171307,True,Kaiser PAP,2022-10-10,2028-02-23,True,False,2025-02-02
VEN11014,Turner Ltd Supplies,Pharmacy,054 Logan Corner Apt. 108,Smithborough,PA,37936,001-748-682-8899x99801,contact@turnerltdsupplies.com,Jo Kirby,22-1827982,True,Kaiser PAP,2021-07-10,2026-10-23,True,False,2025-01-10
VEN11015,Harrell-Armstrong Pharmacy,Lab,549 Bridget Motorway Suite 074,North Anne,NC,93152,643-286-4254x48829,contact@harrell-armstrongpharmacy.com,Jenna Blake DDS,89-8897732,True,Kaiser PAP,2023-06-07,2028-01-24,True,False,2023-09-06
VEN11016,Atkinson LLC Healthcare,Medical Supply,62493 Rita Squares,Farmerport,NY,38463,593.361.4128x0475,contact@atkinsonllchealthcare.com,Christopher Wolfe Jr.,27-3669164,True,Kaiser PAP,2022-01-16,2027-09-22,True,False,2025-10-15
VEN11017,Martinez PLC Pharmacy,Pharmacy,5746 Hughes Manor Apt. 222,Haystown,GA,57762,(537)865-1783x109,contact@martinezplcpharmacy.com,Raymond Clark,12-7866250,True,,2021-11-11,2028-01-07,True,False,2022-10-17
VEN11018,Mcgrath-Haas Pharmacy,DME Supplier,14462 Candice Vista Suite 265,Woodsstad,GA,12513,286-994-5325,contact@mcgrath-haaspharmacy.com,Justin Smith,77-7658646,True,Kaiser PAP,2024-10-01,2026-10-06,True,False,2023-12-04
VEN11019,"Horton, House and Williams Pharmacy",Transportation,065 Kathleen Squares,Laurastad,OH,72225,001-465-493-3462,"contact@horton,houseandwilliamspharmacy.com",Ashley Underwood,43-9893499,False,,2024-09-06,2027-03-23,True,False,2023-04-15
VEN11020,Jimenez-Hughes Pharmacy,DME Supplier,1214 Conner Crest Apt. 592,Lake Jessicafurt,IL,70181,531-559-7587,contact@jimenez-hughespharmacy.com,Roy Barnes MD,37-9994908,True,Kaiser PAP,2024-09-21,2028-03-22,True,False,2026-02-18
VEN11021,Lee Group Medical,Transportation,6193 James Forest Suite 554,Port Kristinmouth,GA,44643,2413669239,contact@leegroupmedical.com,Tamara Beasley,98-6160176,False,,2023-06-12,2028-05-08,True,False,2026-01-19
VEN11022,Hall-Perkins Pharmacy,Transportation,82020 Gregory Union,Port Christopher,PA,48439,+1-354-545-3832,contact@hall-perkinspharmacy.com,Kyle Coleman,49-1814406,False,Kaiser PAP,2022-08-13,2027-03-14,True,False,2024-02-08
VEN11023,Schaefer and Sons Supplies,DME Supplier,4012 Castaneda Meadows Apt. 629,New Justinview,NY,31396,(809)409-4058x21670,contact@schaeferandsonssupplies.com,Danny Diaz,23-7418774,True,,2021-10-28,2026-12-26,True,False,2022-08-19
VEN11024,"Fuentes, Johnston and Bailey Medical",Home Health,3924 Krystal Mountain,Adamborough,IL,78653,791-603-9525x171,"contact@fuentes,johnstonandbaileymedical.com",Angela Jones,96-5172213,True,Kaiser PAP,2021-08-24,2028-03-10,True,False,2024-03-01
VEN11025,Baker PLC Healthcare,Medical Supply,6775 Curtis Landing,Melissaside,NC,21440,+1-617-992-0257,contact@bakerplchealthcare.com,Craig Macias,72-9645197,True,Kaiser PAP,2022-05-07,2027-01-31,True,False,2026-04-08
VEN11026,Adams LLC Pharmacy,Home Health,098 Bradley Alley,South Matthew,TX,95516,619.631.2449x69681,contact@adamsllcpharmacy.com,Michelle Stevenson,41-6574482,True,Kaiser PAP,2023-11-15,2028-03-11,True,False,2023-08-20
VEN11027,Steele Group Pharmacy,Medical Supply,982 Gonzales Grove,North Kaylaview,NY,66941,+1-558-823-3169x17795,contact@steelegrouppharmacy.com,Troy Moreno,54-4252801,False,Kaiser PAP,2022-07-29,2026-10-15,True,False,2022-10-22
VEN11028,Fox PLC Supplies,Medical Supply,77499 Best Drive,South Suzanne,FL,26285,(807)878-4721,contact@foxplcsupplies.com,Cheyenne Hoffman,17-9862899,False,Kaiser PAP,2023-08-01,2026-11-22,True,False,2025-01-02
VEN11029,Glover Ltd Supplies,Lab,120 Jackson Street,West Tiffanyfort,NY,21024,+1-617-971-9887x5194,contact@gloverltdsupplies.com,Becky Hanson,28-1711047,True,,2026-04-15,2026-10-13,True,False,2025-04-12
VEN11030,Rogers Inc Healthcare,Transportation,364 Castillo Ford Suite 755,Jasonton,GA,77186,(363)456-6019,contact@rogersinchealthcare.com,Richard Lyons,46-6976589,True,,2022-06-12,2027-12-10,True,False,2025-11-29
VEN11031,Kirby-Harper Medical,Home Health,62245 John Square Suite 080,Port Davidton,OH,98050,774.525.5687,contact@kirby-harpermedical.com,Ashley Case,14-6018420,False,,2022-09-20,2026-10-06,True,False,2022-09-16
VEN11032,Bruce-Mccoy Healthcare,Medical Supply,3215 Erica Crescent,Dillonside,NC,7357,+1-765-470-7656x59047,contact@bruce-mccoyhealthcare.com,Harold Fields,15-6201525,True,Kaiser PAP,2026-03-31,2026-09-09,True,False,2023-11-08
VEN11033,Lopez-Long Supplies,Lab,7128 Hogan Junction Suite 940,Jimmyland,FL,62195,+1-239-951-4690x23138,contact@lopez-longsupplies.com,Lisa Grant,72-9012655,False,,2025-01-31,2026-11-26,True,False,2024-05-08
VEN11034,Horne Ltd Supplies,Transportation,140 Hoffman Mills Suite 789,South Shannon,CA,24849,241-532-6114,contact@horneltdsupplies.com,Selena Lawrence,82-5074971,False,,2023-05-15,2027-02-16,True,False,2021-12-10
VEN11035,Wolfe Ltd Healthcare,Transportation,5318 Emily Hills Apt. 843,Marybury,NC,86903,+1-307-489-3633x11775,contact@wolfeltdhealthcare.com,Jonathan Rodriguez,28-3271040,True,Kaiser PAP,2024-11-24,2027-04-20,True,False,2022-11-01
VEN11036,Reynolds-Kennedy Medical,Medical Supply,2354 Thomas Gardens Apt. 306,Willieton,GA,99586,(599)715-4283x506,contact@reynolds-kennedymedical.com,Paul Sherman Jr.,33-6774951,False,Kaiser PAP,2023-05-04,2028-04-21,True,False,2022-08-11
VEN11037,Tran-Thomas Medical,Lab,6963 Roberts Street,Ramirezmouth,PA,17524,001-882-612-6569x58681,contact@tran-thomasmedical.com,Mark Pena,56-3761425,False,,2022-06-01,2026-12-28,True,False,2025-08-10
